tract,Name,Incarceration_Rate
9007541402,"Middletown, CT",0.0119
12105012206,"Lakeland, FL",0.0119
15009031900,"Kahului, HI",0.0119
6037120030,"Panorama City, Los Angeles, CA",0.0119
42091202201,"Montgomery County, PA",0.0119
36081074900,"Queens County, NY",0.0119
22043020402,"Pollock, LA",0.0119
23001020300,"Lewiston, ME",0.0119
34023007304,"Parlin, Sayreville, NJ",0.0119
9001220100,"New Fairfield, CT",0.0119
19085290300,"Logan, IA",0.0119
41029001002,"Central Point, OR",0.0119
12009064201,"Loveridge Heights, Melbourne, FL",0.0119
26163574202,"Dearborn, MI",0.0119
39157020100,"Strasburg, OH",0.0119
12011110100,"Pembroke Pines, FL",0.0119
6095252705,"Suisun City, CA",0.0119
6053011302,"King City, CA",0.0119
15003006802,"Aliamanu - Salt Lakes - Foster Village, Honolulu, HI",0.0119
42077005301,"Germansville, PA",0.0119
21067004003,"Lexington, KY",0.0119
5009790300,"Harrison, AR",0.0119
45045003202,"Honea Path, SC",0.0119
26139021201,"Grand Haven, MI",0.0119
42079215501,"Mountain Top, PA",0.0119
28161950300,"Oakland, MS",0.0119
12127083006,"Florida Shores, Edgewater, FL",0.0119
45051050401,"Myrtle Beach, SC",0.0119
39095005502,"Toledo, OH",0.0119
48141004318,"Travis White, El Paso, TX",0.0119
55079186500,"Walker's Point, Milwaukee, WI",0.0119
36085001100,"Richmond County, NY",0.0119
36047008400,"Kings County, NY",0.0119
37183053405,"Cary, NC",0.0119
41005021400,"Milwaukie, OR",0.0119
36087012202,"Spring Valley, NY",0.0119
34025801300,"Red Bank, NJ",0.0119
29077004001,"Springfield, MO",0.0119
6059052523,"Westpark, Irvine, CA",0.0119
48061014300,"Southmost, Brownsville, TX",0.0119
27053012102,"Nokomis, Minneapolis, MN",0.0119
27137001100,"Endion, Duluth, MN",0.0119
36059301300,"Port Washington, NY",0.0119
6033001000,"Kelseyville, CA",0.0119
39147963600,"Tiffin, OH",0.0119
6111007505,"Simi Valley, CA",0.0119
6065043809,"Cherry Valley, CA",0.0119
36067006102,"Valley, Syracuse, NY",0.0119
19113000600,"Marion, IA",0.0119
13135050217,"Duluth, GA",0.0119
6073002001,"Mid-City, San Diego, CA",0.0119
18097320901,"Washington Township, Indianapolis, IN",0.0119
26161407000,"Superior Charter Township, MI",0.0119
54077964500,"Tunnelton, WV",0.0119
17143004901,"Glasford, IL",0.0119
11001000901,"Northwest Washington, Washington, DC",0.0119
17031230200,"Humboldt Park, Chicago, IL",0.0119
5085020600,"Scott, AR",0.0119
8005085400,"Centennial, CO",0.0119
6037540502,"Lynwood, CA",0.0119
45083023405,"Greer, SC",0.0119
17173959100,"Moweaqua, IL",0.0119
6037601100,"Inglewood, CA",0.0119
6087122202,"Aptos, CA",0.0119
6037297120,"San Pedro, Los Angeles, CA",0.0119
24021750702,"College Estates, Frederick, MD",0.0119
45077010402,"Pickens, SC",0.0119
48029181822,"Alamo Farmsteads, San Antonio, TX",0.0119
15003001700,"Diamond Head - Kapahulu - St. Louis, Honolulu, HI",0.0119
6071000113,"Los Serranos, Chino Hills, CA",0.0119
6037482201,"Monterey Park, CA",0.0119
17161020700,"East Moline, IL",0.0119
37049961002,"New Bern, NC",0.0119
8014030100,"Broomfield, CO",0.0119
48439121608,"West Arlington, Arlington, TX",0.0119
42019911501,"Butler, PA",0.0119
36029009106,"Buffalo, NY",0.0119
17163501605,"Belleville, IL",0.0119
41039004403,"Western, Eugene, OR",0.0119
12011050100,"Oakland Park, FL",0.0119
40039961000,"Custer City, OK",0.0119
54069001300,"Wheeling, WV",0.0119
36081144700,"Queens County, NY",0.0119
39057200300,"Fairborn, OH",0.0119
17043846102,"Lisle, IL",0.0119
34037374700,"Hopatcong, NJ",0.0119
37001021802,"Snow Camp, NC",0.0119
42079212200,"Kingston, PA",0.0119
48201522100,"Northwest Houston, Houston, TX",0.0119
34039031100,"Elizabeth, NJ",0.0119
54053954802,"Letart, WV",0.0119
29009960600,"Golden, MO",0.0119
42101004002,"Lower Moyamensing, Philadelphia, PA",0.0119
12011042000,"East Fort Lauderdale, Fort Lauderdale, FL",0.0119
17163503411,"Caseyville, IL",0.0119
12011060501,"Plantation, FL",0.0119
25005631300,"Attleboro, MA",0.0119
6037400302,"Bonita, La Verne, CA",0.0119
1073010804,"Birmingham, AL",0.0119
53053073406,"Puyallup, WA",0.0119
6073010014,"Chula Vista, CA",0.0119
42035030900,"Loganton, PA",0.0119
47185935000,"Sparta, TN",0.0119
39049009520,"Scioto Heights, Obetz, OH",0.0119
36005040100,"Bronx County, NY",0.0119
6037534802,"Huntington Park, CA",0.0119
12115000700,"Lido Key, Sarasota, FL",0.0119
13227050400,"Jasper, GA",0.0119
6037192700,"Central LA, Los Angeles, CA",0.0119
5041950500,"McGehee, AR",0.0119
6085506801,"Los Gatos, CA",0.0119
47119011102,"Columbia, TN",0.0119
36005026100,"Bronx County, NY",0.0119
47129110400,"Oliver Springs, TN",0.0119
25025000802,"Allston, Boston, MA",0.0119
12086009026,"Miami, FL",0.0119
29141470500,"Gravois Mills, MO",0.0119
37057061803,"Lexington, NC",0.0119
25027707400,"Gardner, MA",0.0119
29101960300,"Warrensburg, MO",0.0119
6021010100,"Orland, CA",0.0119
48113014306,"Irving, TX",0.0119
6037294620,"Wilmington, Los Angeles, CA",0.0119
37119005837,"Ballantyne West, Charlotte, NC",0.0119
34005701401,"Columbus, Mansfield, NJ",0.0119
26087338000,"Lapeer, MI",0.0119
12033003800,"Molino, FL",0.0119
36005013500,"Bronx County, NY",0.0119
6037553200,"Bellflower, CA",0.0119
12115000406,"Sarasota, FL",0.0119
6037603005,"Gardena, CA",0.0119
19153010405,"Urbandale, IA",0.0119
6037502402,"El Rancho, Pico Rivera, CA",0.0119
24510040200,"Downtown, Baltimore, MD",0.0119
48073951000,"Alto, TX",0.0119
39095007002,"Maumee, OH",0.0119
51059452600,"Alexandria, VA",0.0119
24031701414,"Silver Spring, MD",0.0119
45045000100,"Greenville, SC",0.0119
47149040903,"Murfreesboro, TN",0.0119
33009960700,"Orford, NH",0.0119
12086006706,"Brickell, Miami, FL",0.0119
24003731306,"Pasadena, MD",0.0119
6053013500,"Seaside, CA",0.0119
4013422308,"Oaktree Park, Gilbert, AZ",0.0119
39085204700,"Painesville, OH",0.0119
22075050600,"Buras, LA",0.0119
34023002102,"Metuchen, NJ",0.0119
2020001732,"Scenic Foothills, Anchorage, AK",0.0118
35043010716,"Rio Rancho, NM",0.0118
21067003701,"Lexington, KY",0.0118
42045404300,"Eddystone, PA",0.0118
20091052101,"Hocker Grove, Shawnee, KS",0.0118
45045002503,"Greer, SC",0.0118
42043024700,"Dauphin, PA",0.0118
36081020400,"Queens County, NY",0.0118
53033002200,"Northeast Seattle, Seattle, WA",0.0118
12073002411,"Tallahassee, FL",0.0118
6025012200,"Calexico, CA",0.0118
34035052601,"Far Hills, NJ",0.0118
51069050700,"Middletown, VA",0.0118
53061051702,"Lynnwood, WA",0.0118
48141002500,"Austin Terrace, El Paso, TX",0.0118
42041011901,"Carlisle, PA",0.0118
29095014604,"Independence, MO",0.0118
48439111003,"Fort Worth, TX",0.0118
8059012058,"Richmond Hill Corridor, Conifer, CO",0.0118
13187960102,"Dahlonega, GA",0.0118
6059063604,"Westside Costa Mesa, Costa Mesa, CA",0.0118
6053014202,"Marina, CA",0.0118
27053026611,"Plymouth, MN",0.0118
24017850300,"Marbury, MD",0.0118
6037226700,"South Los Angeles, Los Angeles, CA",0.0118
48479001720,"Dominion Del Mar, Laredo, TX",0.0118
4021001305,"Casa Grande, AZ",0.0118
9001021300,"Newfield - Westover - Turn of River, Stamford, CT",0.0118
39017011112,"Butler County, OH",0.0118
48187210706,"Northeast Side, Schertz, TX",0.0118
18121030100,"Marshall, IN",0.0118
19163012300,"West Davenport, Davenport, IA",0.0118
5025970100,"Rison, AR",0.0118
12095014813,"Orlando, FL",0.0118
29077002402,"Oak Grove, Springfield, MO",0.0118
49049000802,"Suncrest, Orem, UT",0.0118
25001012102,"West Yarmouth, Yarmouth, MA",0.0118
12103025010,"Largo, FL",0.0118
6037404702,"Baldwin Park, CA",0.0118
48167721300,"League City, TX",0.0118
4003001702,"Sierra Vista, AZ",0.0118
5007020503,"Bentonville, AR",0.0118
16027020902,"Nampa, ID",0.0118
37035011401,"Claremont, NC",0.0118
13121009900,"Buckhead, Atlanta, GA",0.0118
36047037401,"Kings County, NY",0.0118
6037543604,"Carson, CA",0.0118
6037601212,"Inglewood, CA",0.0118
45031011100,"Darlington, SC",0.0118
24045010101,"Salisbury, MD",0.0118
42089300600,"East Stroudsburg, PA",0.0118
48149970300,"La Grange, TX",0.0118
36061013100,"Midtown, New York, NY",0.0118
40109109201,"Edmond, OK",0.0118
34039031500,"Elizabeth, NJ",0.0118
51810046222,"Virginia Beach, VA",0.0118
6037201503,"Northeast Los Angeles, Los Angeles, CA",0.0118
55095960900,"Amery, WI",0.0118
17031819400,"Brookfield, IL",0.0118
54039011200,"Clendenin, WV",0.0118
15003004500,"Nuuanu - Punchbowl, Honolulu, HI",0.0118
17043845508,"Darien, IL",0.0118
36065021303,"Utica, NY",0.0118
13113140306,"Peachtree City, GA",0.0118
21071920200,"Prestonsburg, KY",0.0118
32003006900,"Las Vegas, NV",0.0118
6037134800,"Winnetka, Los Angeles, CA",0.0118
8123002502,"Keenesburg, CO",0.0118
5045030302,"Vilonia, AR",0.0118
33015061001,"Exeter, NH",0.0118
19153010702,"Mitchellville, IA",0.0118
34003046200,"Ridgefield Park, NJ",0.0118
54031970200,"Moorefield, WV",0.0118
19059450500,"Spirit Lake, IA",0.0118
48135002400,"Odessa, TX",0.0118
26017285700,"Bay City, MI",0.0118
23019000200,"Tree Streets, Bangor, ME",0.0118
13057090702,"Holly Springs, GA",0.0118
12099004601,"Lake Worth, FL",0.0118
54099021000,"Fort Gay, WV",0.0118
6037533202,"Huntington Park, CA",0.0118
6073021205,"Alpine, CA",0.0118
6037203300,"Northeast Los Angeles, Los Angeles, CA",0.0118
36071013600,"West Point, NY",0.0118
12057001500,"Old Seminole Heights, Tampa, FL",0.0118
55009020203,"Suamico, WI",0.0118
31131966900,"Nebraska City, NE",0.0118
32510000900,"Carson City, NV",0.0118
39089755600,"Pataskala, OH",0.0118
51059432201,"Burke, VA",0.0118
18079960600,"North Vernon, IN",0.0118
20091051804,"Pinebrooke, Overland Park, KS",0.0118
22019003200,"Sulphur, LA",0.0118
6113010607,"Willowcreek, Davis, CA",0.0118
36035971100,"Gloversville, NY",0.0118
48215023509,"McAllen, TX",0.0118
20037957300,"Pittsburg, KS",0.0118
42003160800,"South Side Slopes, Pittsburgh, PA",0.0118
18097381001,"Perry Township, Indianapolis, IN",0.0118
6073009604,"Allied Gardens, San Diego, CA",0.0118
48201342200,"Bramley, Pasadena, TX",0.0118
39075976700,"Millersburg, OH",0.0118
39061020501,"Cincinnati, OH",0.0118
6071001305,"Ontario, CA",0.0118
12086009039,"Doral, FL",0.0118
34015501405,"Glassboro, NJ",0.0118
31131966700,"Syracuse, NE",0.0118
20173010115,"Wichita, KS",0.0118
37111970902,"Marion, NC",0.0118
12071001300,"Fort Myers, FL",0.0118
24021752101,"Ijamsville, MD",0.0118
36005039100,"Bronx County, NY",0.0118
6037211922,"Central LA, Los Angeles, CA",0.0118
51059420800,"Groveton, Alexandria, VA",0.0118
17089851400,"Elgin National Watch Historic District, Elgin, IL",0.0118
42037051100,"Bloomsburg, PA",0.0118
26045020201,"Waverly, Lansing, MI",0.0118
17031210602,"Avondale, Chicago, IL",0.0118
47093004609,"Cedar Bluff, Knoxville, TN",0.0118
6037106113,"Sylmar, Los Angeles, CA",0.0118
9001257100,"Sherman, CT",0.0118
42107001000,"Ashland, PA",0.0118
4013082020,"Horizons West, Avondale, AZ",0.0118
36081040200,"Queens County, NY",0.0118
6037920313,"Newhall, Santa Clarita, CA",0.0118
48177000500,"Nixon, TX",0.0118
6085503113,"Central San Jose, San Jose, CA",0.0118
6037203720,"Boyle Heights, Los Angeles, CA",0.0118
47093005803,"Knoxville, TN",0.0118
48439111409,"Southwest Arlington, Arlington, TX",0.0118
42005951400,"Vandergrift, PA",0.0118
12103027317,"Lake St. George, Palm Harbor, FL",0.0118
6037405900,"Covina, CA",0.0118
6037109500,"San Fernando, CA",0.0118
12103027207,"Allen's Ridge, Palm Harbor, FL",0.0118
35037958601,"Tucumcari, NM",0.0118
45073030402,"West Union, SC",0.0118
17031803017,"Arlington Heights, IL",0.0118
39035160300,"Lakewood, OH",0.0118
16001000201,"Boise Heights, Boise, ID",0.0118
22109000800,"Houma, LA",0.0117
40131050302,"Claremore, OK",0.0117
21083020900,"Mayfield, KY",0.0117
29183311712,"O'Fallon, MO",0.0117
6059089001,"Riverview West, Santa Ana, CA",0.0117
6089011001,"Grant, Redding, CA",0.0117
36067016801,"Skaneateles, NY",0.0117
48029151900,"Southside, San Antonio, TX",0.0117
53011041600,"Meadow Homes, Vancouver, WA",0.0117
48215020701,"McAllen, TX",0.0117
29037060500,"Pleasant Hill, MO",0.0117
6037403722,"Covina, CA",0.0117
34023007912,"Old Bridge, Old Bridge Township, NJ",0.0117
6037433902,"El Monte, CA",0.0117
37159051204,"Salisbury, NC",0.0117
42071014602,"Kirkwood, PA",0.0117
33017084500,"Rochester, NH",0.0117
26159010200,"South Haven, MI",0.0117
48167720502,"League City, TX",0.0117
12095018400,"Northeast Orlando, Orlando, FL",0.0117
18163002400,"Diamond - Stringtown, Evansville, IN",0.0117
36081005200,"Queens County, NY",0.0117
26073000600,"Mount Pleasant, MI",0.0117
36043011400,"Newport, NY",0.0117
6037195202,"Central LA, Los Angeles, CA",0.0117
19103010301,"North Liberty, IA",0.0117
42101021800,"Roxborough-Manayunk, Philadelphia, PA",0.0117
36005022200,"Bronx County, NY",0.0117
51059421102,"Alexandria, VA",0.0117
26163588000,"Van Buren Charter Township, MI",0.0117
12095012900,"Colonial Town Center, Orlando, FL",0.0117
36103111506,"Huntington, NY",0.0117
6065040102,"Sunnyslope, Riverside, CA",0.0117
41065970200,"The Dalles, OR",0.0117
4013103612,"North Mountain Village, Phoenix, AZ",0.0117
29095012200,"Independence, MO",0.0117
36111954700,"Ellenville, NY",0.0117
48449950300,"Mount Pleasant, TX",0.0117
42131400300,"Nicholson, PA",0.0117
17031220602,"Logan Square, Chicago, IL",0.0117
27137002400,"Lincoln Park, Duluth, MN",0.0117
36087010702,"Haverstraw, NY",0.0117
39155931602,"Hubbard, OH",0.0117
48491021508,"Legends Village, Round Rock, TX",0.0117
12057011510,"Lutz, FL",0.0117
26093724002,"Howell, MI",0.0117
25017336402,"Melrose, MA",0.0117
27019091202,"Cologne, MN",0.0117
27053027601,"Mound, MN",0.0117
6071001808,"Ontario, CA",0.0117
42021012000,"Patton, PA",0.0117
6111005502,"Camarillo, CA",0.0117
31055004700,"Central Omaha, Omaha, NE",0.0117
42003451101,"Coraopolis, PA",0.0117
18109510702,"Martinsville, IN",0.0117
51171040201,"Mount Jackson, VA",0.0117
19183960200,"West Chester, IA",0.0117
12011091600,"Hillcrest, Hollywood, FL",0.0117
27103480600,"North Mankato, MN",0.0117
39105964400,"Middleport, OH",0.0117
55079170300,"South Milwaukee, WI",0.0117
54017965000,"New Milton, WV",0.0117
22051026700,"Marrero, LA",0.0117
6059074403,"Santa Ana, CA",0.0117
17143004600,"Bartonville, IL",0.0117
6037195720,"Echo Park, Los Angeles, CA",0.0117
39091004300,"De Graff, OH",0.0117
6001435102,"Hayward Highland, Hayward, CA",0.0117
34017000600,"The Heights, Jersey City, NJ",0.0117
37021003201,"Asheville, NC",0.0117
53033028200,"Tukwila, WA",0.0117
36061016900,"Upper West Side, New York, NY",0.0117
18003001000,"Nebraska, Fort Wayne, IN",0.0117
12099007605,"Boca Raton, FL",0.0117
26115832300,"West Monroe, Monroe, MI",0.0117
25001010400,"Orleans, MA",0.0117
17031190601,"Belmont Central, Chicago, IL",0.0117
6099000101,"Oakdale, CA",0.0117
42003141400,"Squirrel Hill South, Pittsburgh, PA",0.0117
36055013508,"Rochester, NY",0.0117
51019030501,"Bedford, VA",0.0117
6081609202,"San Carlos, CA",0.0117
45045003010,"Simpsonville, SC",0.0117
34029723300,"Toms River, NJ",0.0117
18085961200,"Warsaw, IN",0.0117
9003460302,"Unionville, Farmington, CT",0.0117
37057060303,"Clemmons, NC",0.0117
18097360601,"Warren, Indianapolis, IN",0.0117
44003020603,"Coventry, RI",0.0117
19157370300,"Grinnell, IA",0.0117
13089021602,"Leafmore-Creek Park Hill, Decatur, GA",0.0117
47041920101,"Smithville, TN",0.0117
39023002501,"Springfield, OH",0.0117
49035100700,"Capitol Hill, Salt Lake City, UT",0.0117
39103411001,"Lodi, OH",0.0117
29077005700,"Oak Grove, Springfield, MO",0.0117
55063000100,"La Crosse, WI",0.0117
27053000300,"Victory, Minneapolis, MN",0.0117
27079950500,"Le Center, MN",0.0117
41039004404,"Western, Eugene, OR",0.0117
39141956000,"Chillicothe, OH",0.0117
4013103614,"North Mountain Village, Phoenix, AZ",0.0117
13139000400,"Gainesville, GA",0.0117
5135470300,"Ash Flat, AR",0.0117
42085032601,"Mercer, PA",0.0117
24005490603,"Baltimore, MD",0.0117
12011010902,"Lighthouse Point, FL",0.0117
25023500101,"Hull, MA",0.0117
1071950600,"Scottsboro, AL",0.0117
19109950400,"Algona, IA",0.0117
46013951300,"Aberdeen, SD",0.0117
34003044100,"Ramsey, NJ",0.0117
13151070202,"McDonough, GA",0.0117
34025810502,"West Freehold, Freehold, NJ",0.0117
25023520201,"Abington, MA",0.0117
36047006400,"Kings County, NY",0.0117
36029010102,"Cheektowaga, NY",0.0117
42129806300,"Scottdale, PA",0.0117
42049000100,"Erie, PA",0.0117
36085012805,"Richmond County, NY",0.0117
36037950700,"Batavia, NY",0.0117
34017016000,"West New York, NJ",0.0117
6037141304,"Sherman Oaks, Los Angeles, CA",0.0117
36089492100,"Canton, NY",0.0117
36059407900,"East Meadow, NY",0.0117
6053000701,"Salinas, CA",0.0117
36065024302,"Lee Center, NY",0.0117
36059517600,"Glen Head, NY",0.0117
31055007408,"West Omaha, Omaha, NE",0.0117
39061021422,"Cincinnati, OH",0.0117
6107001006,"Visalia, CA",0.0117
12103024510,"Clearwater, FL",0.0117
24005403601,"Baltimore, MD",0.0117
47143975401,"Dayton, TN",0.0117
47043060601,"Dickson, TN",0.0117
6111007000,"Thousand Oaks, CA",0.0117
36037950300,"Corfu, NY",0.0117
19051080200,"Bloomfield, IA",0.0117
12057011417,"Tampa, FL",0.0117
51003011302,"Charlottesville, VA",0.0117
18161960800,"Liberty, IN",0.0117
1101002700,"Montgomery, AL",0.0117
36061029900,"Inwood, New York, NY",0.0117
15003009703,"Waianae, HI",0.0117
39113021200,"Dayton, OH",0.0117
51087200106,"Richmond, VA",0.0117
1015001100,"Oxford, AL",0.0117
6069000300,"Hollister, CA",0.0117
48029170800,"Prospect Hill, San Antonio, TX",0.0117
36047046000,"Kings County, NY",0.0117
12101031507,"Wyndtree, New Port Richey, FL",0.0117
21061920200,"Sweeden, KY",0.0117
28033070422,"Southaven, MS",0.0117
32003005357,"Henderson, NV",0.0117
12087970500,"Key Largo, FL",0.0117
35007950600,"Raton, NM",0.0117
6107001502,"Exeter, CA",0.0117
48439113917,"Fort Worth, TX",0.0117
48061011302,"Harlingen, TX",0.0117
17073030500,"Annawan, IL",0.0117
17031031000,"Uptown, Chicago, IL",0.0117
35001000604,"La Mesa, Albuquerque, NM",0.0116
41067032200,"Sherwood, OR",0.0116
6037553802,"Paramount, CA",0.0116
6085512314,"Morgan Hill, CA",0.0116
39091004000,"Huntsville, OH",0.0116
6037270100,"Palms, Los Angeles, CA",0.0116
6071004503,"San Bernardino, CA",0.0116
25003901100,"Pittsfield, MA",0.0116
6001436800,"Santa Clara, Hayward, CA",0.0116
37035010303,"Hickory, NC",0.0116
42015950800,"Ulster, PA",0.0116
28047002900,"Pass Christian, MS",0.0116
42011010802,"Sinking Spring, PA",0.0116
36087010503,"Pomona, NY",0.0116
36029013002,"Hamburg, NY",0.0116
18157001800,"Lafayette, IN",0.0116
23005017001,"Standish, ME",0.0116
37147001500,"Grifton, NC",0.0116
35001004742,"Ladera West, Albuquerque, NM",0.0116
6099000201,"Oakdale, CA",0.0116
30111001702,"West End, Billings, MT",0.0116
39153532600,"Peninsula, OH",0.0116
26161415800,"Bryant Pattengill West, Ann Arbor, MI",0.0116
6073013303,"Chula Vista, CA",0.0116
34023008504,"Monmouth Junction, South Brunswick Township, NJ",0.0116
4013103502,"Paradise Valley Village, Phoenix, AZ",0.0116
29225470402,"Fordland, MO",0.0116
39035103500,"Detroit - Shoreway, Cleveland, OH",0.0116
4013422402,"Stonebridge Lakes Manor, Gilbert, AZ",0.0116
50011011000,"East Fairfield, Fairfax, VT",0.0116
45063021031,"Lexington, SC",0.0116
13135050718,"Snellville, GA",0.0116
6095250106,"Vallejo, CA",0.0116
6065045706,"Coachella, CA",0.0116
48427950402,"Rio Grande City, TX",0.0116
6037139302,"Tarzana, Los Angeles, CA",0.0116
46127020100,"Alcester, SD",0.0116
48439113212,"Fort Worth, TX",0.0116
46099001001,"Sioux Falls, SD",0.0116
55111000402,"Baraboo, WI",0.0116
6065042402,"Moreno Valley, CA",0.0116
6111005304,"Camarillo, CA",0.0116
42129803700,"Jeannette, PA",0.0116
4013104900,"Cavalier Estates, Phoenix, AZ",0.0116
18081610702,"Bargersville, IN",0.0116
6111005801,"Newbury Park, Thousand Oaks, CA",0.0116
48215022300,"Weslaco, TX",0.0116
31109003605,"Lincoln, NE",0.0116
23011010300,"Augusta, ME",0.0116
17031824503,"Midlothian, IL",0.0116
6073011601,"National City, CA",0.0116
5067480100,"Tuckerman, AR",0.0116
6037650901,"Old Town Torrance, Torrance, CA",0.0116
55129950500,"Spooner, WI",0.0116
42133010220,"East York, PA",0.0116
34037371000,"Montague Township, NJ",0.0116
29121960500,"Macon, MO",0.0116
48339693500,"Conroe, TX",0.0116
40017300801,"Northwest Oklahoma City, Yukon, OK",0.0116
4005002300,"Williams, AZ",0.0116
39035123502,"Jefferson, Cleveland, OH",0.0116
42099030602,"Loysville, PA",0.0116
23019015000,"Dexter, ME",0.0116
17043840104,"Addison, IL",0.0116
54005958600,"Seth, WV",0.0116
47145030201,"Kingston, TN",0.0116
36047006600,"Kings County, NY",0.0116
6077003111,"Stockton, CA",0.0116
6073016503,"El Cajon, CA",0.0116
37109070800,"Lincolnton, NC",0.0116
18003010304,"Fort Wayne, IN",0.0116
12086000120,"Keystone Islands, North Miami, FL",0.0116
18097390102,"Indianapolis, IN",0.0116
26125134800,"Commerce Charter Township, MI",0.0116
25009223200,"Ipswich, Ipswich, MA",0.0116
6021010502,"Princeton, CA",0.0116
12019031101,"Middleburg, FL",0.0116
12009066302,"Ocean Park, Indialantic, FL",0.0116
42125711000,"Burgettstown, PA",0.0116
8031006809,"Southeast, Denver, CO",0.0116
29207470200,"Puxico, MO",0.0116
26089970200,"Suttons Bay, MI",0.0116
24031702402,"Silver Spring, MD",0.0116
27103480200,"Saint Peter, MN",0.0116
24029950100,"Galena, MD",0.0116
9015800400,"Willimantic, Windham, CT",0.0116
18081610604,"Greenwood, IN",0.0116
53011040909,"Vancouver, WA",0.0116
42029300106,"Chesterbrook, PA",0.0116
22017022700,"Broadmoor, Anderson Island, Shreve Isle, Shreveport, LA",0.0116
6083002005,"Santa Maria, CA",0.0116
13051010801,"Bloomingdale, GA",0.0116
1041963600,"Rutledge, AL",0.0116
36029015302,"Eden, NY",0.0116
48245000310,"Beaumont, TX",0.0116
39049008900,"Hamilton Garden, Columbus, OH",0.0116
29201780100,"Scott City, MO",0.0116
34005702811,"Willingboro, NJ",0.0116
4019004633,"The Villages Of La Canada, Oro Valley, AZ",0.0116
34003006202,"Cliffside Park, NJ",0.0116
34023007801,"Old Bridge, Old Bridge Township, NJ",0.0116
36059520001,"Bethpage, NY",0.0116
44007016600,"Pawtucket, RI",0.0116
36081006900,"Queens County, NY",0.0116
15003009100,"Wahiawa, HI",0.0116
1097003502,"Country Club, Mobile, AL",0.0116
27003051002,"Minneapolis, MN",0.0116
6075031400,"Oceanview, San Francisco, CA",0.0116
19113003002,"Cedar Rapids, IA",0.0116
51059482302,"Reston, VA",0.0116
38005956500,"Leeds, ND",0.0116
26035001000,"Harrison, MI",0.0116
49053270902,"Hurricane, UT",0.0116
48141004319,"O'Shea Keleher, El Paso, TX",0.0116
34031154001,"Little Falls, NJ",0.0116
36047086400,"Kings County, NY",0.0116
34037374000,"Newton, NJ",0.0116
48303002001,"Wheelock and Monterey, Lubbock, TX",0.0116
36047018000,"Kings County, NY",0.0116
48471790102,"Huntsville, TX",0.0116
47065012100,"Lookout Valley Neighborhood Association, Chattanooga, TN",0.0116
17031301600,"Little Village, Chicago, IL",0.0116
56037970700,"Green River, WY",0.0116
6073014002,"Lemon Grove, CA",0.0116
6089012604,"Shingletown, CA",0.0116
23009966400,"Penobscot, ME",0.0116
41051010407,"Powell Valley, Gresham, OR",0.0116
42097081100,"Mount Carmel, PA",0.0116
30111000701,"Heights, Billings, MT",0.0116
37097060901,"Olin, NC",0.0116
48157672601,"Mission Bend South, Houston, TX",0.0116
6037920112,"Valencia, Santa Clarita, CA",0.0116
36103135204,"Smithtown, NY",0.0116
8015000300,"Salida, CO",0.0116
34015500300,"National Park, NJ",0.0116
24031703213,"Aspen Hill, MD",0.0116
27037060750,"Eagan, MN",0.0116
13121005000,"Grant Park, Atlanta, GA",0.0116
17031828401,"Homewood, IL",0.0116
39125960500,"Paulding, OH",0.0116
53061053803,"Gold Bar, WA",0.0116
6001437900,"Mission - Garin, Hayward, CA",0.0116
38093967500,"Jamestown, ND",0.0116
39085205701,"Lakeshore Fames, Madison, OH",0.0116
47065010411,"Hixson, Middle Valley, TN",0.0116
53063004700,"Lincoln Heights, Spokane, WA",0.0116
6037552400,"Norwalk, CA",0.0116
36103112204,"Melville, NY",0.0116
25021417300,"Marina Bay, Quincy, MA",0.0116
6059042311,"San Juan Capistrano, CA",0.0116
42011011102,"Wyomissing, PA",0.0116
29189217932,"Ballwin, MO",0.0116
39079957800,"Oak Hill, OH",0.0116
48141001002,"Grandview, El Paso, TX",0.0116
42091206004,"Eagleville, PA",0.0116
47093006102,"Powell, TN",0.0116
12095015701,"Maitland, FL",0.0116
17031120400,"Forest Glen, Chicago, IL",0.0116
35035940000,"Mescalero, NM",0.0115
37155960600,"Lumberton, NC",0.0115
2261000100,"Copper Center, AK",0.0115
40135030401,"Gans, OK",0.0115
6073016901,"Lakeside, CA",0.0115
48049951100,"Brownwood, TX",0.0115
4013104501,"North Mountain Village, Phoenix, AZ",0.0115
24033806400,"University Park, MD",0.0115
6097152202,"Santa Rosa, CA",0.0115
25009252300,"Methuen, MA",0.0115
6089011703,"Shasta Lake, CA",0.0115
19165960300,"Harlan, IA",0.0115
6097152904,"Santa Rosa, CA",0.0115
24031700810,"Gaithersburg, MD",0.0115
42043024400,"Hummelstown, PA",0.0115
42117950400,"Middlebury Center, PA",0.0115
6037185320,"Northeast Los Angeles, Los Angeles, CA",0.0115
4013422509,"Heritage Cove At Wind Drift, Gilbert, AZ",0.0115
22055002002,"Scott, LA",0.0115
6037604002,"Lawndale, CA",0.0115
6103000700,"Red Bluff, CA",0.0115
6085503321,"East San Jose, San Jose, CA",0.0115
17089850106,"Kane County, IL",0.0115
6081607900,"East San Mateo, San Mateo, CA",0.0115
36047076200,"Kings County, NY",0.0115
42129804702,"Greensburg, PA",0.0115
5093010900,"Osceola, AR",0.0115
5113950200,"Mena, AR",0.0115
37161960800,"Forest City, NC",0.0115
44007002300,"Elmhurst, Providence, RI",0.0115
25023542101,"Middleborough, MA",0.0115
